,annotation,content,extras,label,Predictions
5171,"{'notes': '', 'label': ['1']}",Thats so fucking stupid for you to say,,1,1
5172,"{'notes': '', 'label': ['1']}",That sucks:),,1,1
5173,"{'notes': '', 'label': ['1']}",God damn. That's some stocking up.,,1,1
5174,"{'notes': '', 'label': ['1']}",damn girl. that was fire!,,1,1
5175,"{'notes': '', 'label': ['1']}",makes even gay men question their sexuality.,,1,1
5176,"{'notes': '', 'label': ['1']}",OMG where? that sucks!!,,1,1
5177,"{'notes': '', 'label': ['1']}",lawl @ fat bitchez.,,1,1
5178,"{'notes': '', 'label': ['1']}",you're a fat bitch? I think you just called yourself one. Lmao... Well if you wanna out yourself in that category... Ha ha,,1,1
5179,"{'notes': '', 'label': ['1']}",fuck yeah,,1,1
5180,"{'notes': '', 'label': ['1']}",Eat twat   you twitter whore.,,1,1
5181,"{'notes': '', 'label': ['1']}",That sucks ...,,1,1
5182,"{'notes': '', 'label': ['1']}",what happens when someone tells u gators suck ass lmao. U pull a gun or stab them to death???,,1,1
5183,"{'notes': '', 'label': ['1']}",god damn you.,,1,1
5184,"{'notes': '', 'label': ['1']}",nerd. :),,1,1
5185,"{'notes': '', 'label': ['1']}",aw that sucks.,,1,1
5186,"{'notes': '', 'label': ['1']}",I don't wanna sound gay or nuthin'  but that sir... is an arousing pic.,,1,1
5187,"{'notes': '', 'label': ['1']}",lady  i wanna fuck your tumblr.,,1,1
5188,"{'notes': '', 'label': ['1']}",that sucks!,,1,1
5189,"{'notes': '', 'label': ['1']}",FUCKING ELLAS A RETARDED CUNT ALOT OF PEOPLE COULD DO A BETETER JOB THEN HERE SHES RACIST AGAINST BLACKS,,1,1
5190,"{'notes': '', 'label': ['1']}",MOD_ELLA IS A FUCKING CUNT,,1,1
5191,"{'notes': '', 'label': ['1']}",haha ugh this sucks :(,,1,1
5192,"{'notes': '', 'label': ['1']}",ass get out its ur last day damn it!,,1,1
5193,"{'notes': '', 'label': ['1']}",awe  how gay :P,,1,1
5194,"{'notes': '', 'label': ['1']}",oh no...he grew out of it (after a few ass whippings)....he just steals girls hearts now (he's 20). But yea he was a baby klepto,,1,1
5195,"{'notes': '', 'label': ['1']}",damn  that sux,,1,1
5196,"{'notes': '', 'label': ['1']}",he's gay like u lmao. And the rest of the guys are alergic to fruits. *wink* lmao.,,1,1
5197,"{'notes': '', 'label': ['1']}",U stupid bitch. I said Its in my car u always at work or chillin with then regis niggas.  Don't piss me off.,,1,1
5198,"{'notes': '', 'label': ['1']}",hey man! You =gay! Lol jk,,1,1
5199,"{'notes': '', 'label': ['1']}",your a pale whore..,,1,1
5200,"{'notes': '', 'label': ['1']}",after I kept getting caught I just said fuck it  lifes too short and I wanna sing off key fools!,,1,1
5201,"{'notes': '', 'label': ['1']}",you damn betcha,,1,1
5202,"{'notes': '', 'label': ['1']}",ass.,,1,1
5203,"{'notes': '', 'label': ['1']}",hot ass mess!!!! hahahaha,,1,1
5204,"{'notes': '', 'label': ['1']}",omg! that really sucks! anything serious?,,1,1
5205,"{'notes': '', 'label': ['1']}",@nightmaremyles fuck yes to both of you.  &lt;3,,1,1
5206,"{'notes': '', 'label': ['1']}",dude.  she's fugly.  i think ur a desperate ass cam perv.,,1,1
5207,"{'notes': '', 'label': ['1']}",hahah  ass :P hehe,,1,1
5208,"{'notes': '', 'label': ['1']}",BITCH...you got a working Zune  and I don't like it! Yea you got one...BUT IT AINT ENUFF!,,1,1
5209,"{'notes': '', 'label': ['1']}",closing now. some gay xmas thing,,1,1
5210,"{'notes': '', 'label': ['1']}",Wow! That sucks.,,1,1
5211,"{'notes': '', 'label': ['1']}",I hate FCC they are evil,,1,1
5212,"{'notes': '', 'label': ['1']}",fuck you,,1,1
5213,"{'notes': '', 'label': ['1']}",damn straight,,1,1
5214,"{'notes': '', 'label': ['1']}",I'm late to the emo-ball.. I'm not even dressed.  WHY un-follow you?  What did you do now (pft- can't take him anywhere...),,1,1
5215,"{'notes': '', 'label': ['1']}",i will but now the only problem is im realllyyyy not looking forward to seeing some gay show,,1,1
5216,"{'notes': '', 'label': ['1']}",wash yo' ass!,,1,1
5217,"{'notes': '', 'label': ['1']}",that sucks!,,1,1
5218,"{'notes': '', 'label': ['1']}", you came up with angry gay guy...,,1,1
5219,"{'notes': '', 'label': ['1']}", twitter whore!,,1,1
5220,"{'notes': '', 'label': ['1']}",is officially too gay to function!,,1,1
5221,"{'notes': '', 'label': ['1']}",... this is so post gay  it hurts .... NSFW! http://tinyurl.com/6d9ew5,,1,1
5222,"{'notes': '', 'label': ['1']}",I hate you,,1,1
5223,"{'notes': '', 'label': ['1']}",hell yeah fucking losers lol,,1,1
5224,"{'notes': '', 'label': ['1']}",Fuck yeah,,1,1
5225,"{'notes': '', 'label': ['1']}",na just a bitch of a teacher!!!!,,1,1
5226,"{'notes': '', 'label': ['1']}",it is. Hate that LOL,,1,1
5227,"{'notes': '', 'label': ['1']}",aww  I knoow  I hate that! :-P,,1,1
5228,"{'notes': '', 'label': ['1']}",you're so gay. I hate lonestar.,,1,1
5229,"{'notes': '', 'label': ['1']}",shits gay!,,1,1
5230,"{'notes': '', 'label': ['1']}",fuck you Devi. slit em'!,,1,1
5231,"{'notes': '', 'label': ['1']}",well just go to the local whore house!,,1,1
5232,"{'notes': '', 'label': ['1']}",no way. they REALLY hate you  don't they?!,,1,1
5233,"{'notes': '', 'label': ['1']}",@ryanruppe damn you...,,1,1
5234,"{'notes': '', 'label': ['1']}",fat guys are immoral  there should be a proposition to keep them from marrying  VOTE YES,,1,1
5235,"{'notes': '', 'label': ['1']}",you're a nerd fail,,1,1
5236,"{'notes': '', 'label': ['1']}",fucking ayeeeeee,,1,1
5237,"{'notes': '', 'label': ['1']}",SHUT THE FUCK UP BEFORE I PUT A HAMSTER UP YOUR ASS!!,,1,1
5238,"{'notes': '', 'label': ['1']}",YOUR MOM SUCKS ASS. Don't be such a douche. It's obviously not done. I'll add the fucking parm when the noodles are done.,,1,1
5239,"{'notes': '', 'label': ['1']}",I hate you so hard right now.,,1,1
5240,"{'notes': '', 'label': ['1']}",http://twitpic.com/vme7 - that sucks!,,1,1
5241,"{'notes': '', 'label': ['1']}",we talked four days ago!!!! emo cowboy fan :),,1,1
5242,"{'notes': '', 'label': ['1']}",Especially the gay cowboys. Ha ha.,,1,1
5243,"{'notes': '', 'label': ['1']}",i BET YOU WERE SILLY ASS! lol,,1,1
5244,"{'notes': '', 'label': ['1']}",You're such a nerd. lol,,1,1
5245,"{'notes': '', 'label': ['1']}",I hate you and your steelers.,,1,1
5246,"{'notes': '', 'label': ['1']}",fuck betty she killed me...,,1,1
5247,"{'notes': '', 'label': ['1']}",fuck yo life nigga,,1,1
5248,"{'notes': '', 'label': ['1']}",@farwyde Cock your gun.,,1,1
5249,"{'notes': '', 'label': ['1']}",@design_doll Cock and bull,,1,1
5250,"{'notes': '', 'label': ['1']}",I hate them. I eat them for dessert. I will keep following you. I believe in your cause,,1,1
5251,"{'notes': '', 'label': ['1']}","""marinates penis"". That's gay dude.",,1,1
5252,"{'notes': '', 'label': ['1']}",Male Chauvinist Pig. :P,,1,1
5253,"{'notes': '', 'label': ['1']}",wow! You're a real cunt!,,1,1
5254,"{'notes': '', 'label': ['1']}",OMG  that is a total bitch! Those jerks play that game here too except they write big fine$ with the confiscations!,,1,1
5255,"{'notes': '', 'label': ['1']}",His ass needs to be put on blast so now his wife can see wtf he's doing.,,1,1
5256,"{'notes': '', 'label': ['1']}",payment schedule...been there...sucks ass,,1,0
5257,"{'notes': '', 'label': ['1']}",fuck em then! heh,,1,1
5258,"{'notes': '', 'label': ['1']}",That sucks.,,1,1
5259,"{'notes': '', 'label': ['1']}",That sounds like Charter.  I hate Charter.,,1,1
5260,"{'notes': '', 'label': ['1']}",YOUR INSANE BABBLE  HAVE YOU LOST YO DAMN MIND?,,1,1
5261,"{'notes': '', 'label': ['1']}",You know all about some interpretive gay dancing.,,1,1
5262,"{'notes': '', 'label': ['1']}",hate you...,,1,1
5263,"{'notes': '', 'label': ['1']}",hahahhaha I hate that!,,1,1
5264,"{'notes': '', 'label': ['1']}",fuck you.,,1,1
5265,"{'notes': '', 'label': ['1']}",fuck you haha,,1,1
5266,"{'notes': '', 'label': ['1']}",whatever about the Gay Byrne voiceover  shame on Eason's for running Christmas ads in early November!..,,1,1
5267,"{'notes': '', 'label': ['1']}",Son of a bitch!,,1,1
5268,"{'notes': '', 'label': ['1']}",Drupal sucks.,,1,1
5269,"{'notes': '', 'label': ['1']}",Rooster is my bitch!,,1,1
5270,"{'notes': '', 'label': ['1']}",Rooster is LARRY'S bitch!,,1,1
5271,"{'notes': '', 'label': ['1']}",oh man that sucks!! LOL,,1,1
5272,"{'notes': '', 'label': ['1']}",That really sucks.,,1,1
5273,"{'notes': '', 'label': ['1']}",that sucks.,,1,1
5274,"{'notes': '', 'label': ['1']}",ha! Go fuck a chickhen!,,1,1
5275,"{'notes': '', 'label': ['1']}",fat bastard,,1,1
5276,"{'notes': '', 'label': ['1']}",gay + high on crack + Razor sharp vagina? sounds like @andymn to me,,1,1
5277,"{'notes': '', 'label': ['1']}",you mean we chatted about how I wish I were a gay man??,,1,1
5278,"{'notes': '', 'label': ['1']}",faa lalala gay apparel daa da da daaa yuletide carol la la lala laaaa....,,1,1
5279,"{'notes': '', 'label': ['1']}",Ok is it gay day today? or are those some cute azn girl socks u sexed,,1,1
5280,"{'notes': '', 'label': ['1']}",Fuck yea it's the bomb,,1,1
5281,"{'notes': '', 'label': ['1']}",WTF emo ass lookin bitch &gt;&lt; *sigh*,,1,1
5282,"{'notes': '', 'label': ['1']}",suck my cock  bitch. i am allowed to be scared of whatever i want. *z snap*,,1,1
5283,"{'notes': '', 'label': ['1']}",Fuck.,,1,1
5284,"{'notes': '', 'label': ['1']}",YOU ARE FUCKING BR00T4L,,1,1
5285,"{'notes': '', 'label': ['1']}",ewww  hate it hate it hate it!,,1,1
5286,"{'notes': '', 'label': ['1']}",I hate it SO SO SO MUCH.,,1,1
5287,"{'notes': '', 'label': ['1']}",hate. you.,,1,1
5288,"{'notes': '', 'label': ['1']}",Son. Of. A. Bitch. :-p,,1,1
5289,"{'notes': '', 'label': ['1']}",fuck you,,1,1
5290,"{'notes': '', 'label': ['1']}",I hate it  too.,,1,1
5291,"{'notes': '', 'label': ['1']}",ha! sucks for u!!,,1,1
5292,"{'notes': '', 'label': ['1']}",oh wow  that really sucks. :/,,1,1
5293,"{'notes': '', 'label': ['1']}",i hate you,,1,1
5294,"{'notes': '', 'label': ['1']}",Oh  that sucks!,,1,1
5295,"{'notes': '', 'label': ['1']}",aww that sucks :/,,1,1
5296,"{'notes': '', 'label': ['1']}",That's gay. Poor MCR.,,1,1
5297,"{'notes': '', 'label': ['1']}",everything but you. Everything but you sucks.,,1,1
5298,"{'notes': '', 'label': ['1']}",That sucks dude!,,1,1
5299,"{'notes': '', 'label': ['1']}",Oh my fucking ~*gawd. *eye roll*,,1,0
5300,"{'notes': '', 'label': ['1']}",aww  that soo sucks D:,,1,1
5301,"{'notes': '', 'label': ['1']}",GA has finally let out is inner ass and now everyone hates him :D,,1,1
5302,"{'notes': '', 'label': ['1']}",Fuck you,,1,1
5303,"{'notes': '', 'label': ['1']}",emo!lol j/k,,1,1
5304,"{'notes': '', 'label': ['1']}",Damn girl ... Your house was dirty.,,1,1
5305,"{'notes': '', 'label': ['1']}",I noticed that and you are not a bitch. The other thing that she also doesn't have is class.,,1,1
5306,"{'notes': '', 'label': ['1']}",damn kenny u need emotional condoms and shit son.,,1,1
5307,"{'notes': '', 'label': ['1']}",Kick ass!,,1,1
5308,"{'notes': '', 'label': ['1']}",ha! my ass be bowling lol,,1,1
5309,"{'notes': '', 'label': ['1']}",to get fat?,,1,1
5310,"{'notes': '', 'label': ['1']}",i would hate that too. :(,,1,1
5311,"{'notes': '', 'label': ['1']}",i hate you all,,1,1
5312,"{'notes': '', 'label': ['1']}",/nerd *laugh*,,1,1
5313,"{'notes': '', 'label': ['1']}",Ah. Gay!,,1,1
5314,"{'notes': '', 'label': ['1']}",I hate you so much I just want to smash your face.,,1,1
5315,"{'notes': '', 'label': ['1']}",Yes you are a loser... I could have told you that a long time ago...,,1,1
5316,"{'notes': '', 'label': ['1']}",. . . HE'S FUCKING HIMSELF!,,1,1
5317,"{'notes': '', 'label': ['1']}", Get fucking real dude.,,1,1
5318,"{'notes': '', 'label': ['1']}", She is as dirty as they come  and that crook Rengel  the Dems are so fucking corrupt it's a joke. Make Republicans look like  ...,,1,1
5319,"{'notes': '', 'label': ['1']}", why did you fuck it up. I could do it all day too. Let's do it when you have an hour. Ping me later to sched writing a book here.,,1,1
5320,"{'notes': '', 'label': ['1']}", Dude they dont finish enclosing the fucking showers. I hate half assed jobs. Whats the reasononing behind it? Makes no sense.,,1,1
5321,"{'notes': '', 'label': ['1']}", WTF are you talking about Men? No men thats not a menage  that's just gay.,,1,1
5322,"{'notes': '', 'label': ['1']}",Ill save you the trouble sister. Here comes a big ol fuck France block coming your way here on the twitter.,,1,1
5323,"{'notes': '', 'label': ['1']}", Im dead serious.Real athletes never cheat don't even have the appearance of at his level. Fuck him dude seriously  I think he did,,1,1
5324,"{'notes': '', 'label': ['1']}",...go absolutely insane.hate to be the bearer of bad news..LoL..dont shoot the messenger (cause we all know you bought that pistol,,1,1
5325,"{'notes': '', 'label': ['1']}","Lmao  im watching the same thing ahaha. The gay guy is hilarious! ""Dede having a good day and I dont want anyone to mess it up.""",,1,1
5326,"{'notes': '', 'label': ['1']}",LOL  no he said  What do you call a jail cell to a gay guy? Paradise! ahaha.,,1,1
5327,"{'notes': '', 'label': ['1']}",truth on both counts that guy is an ass  and their product is sub par. I tell people try Dalesandros orJim's,,1,1
5328,"{'notes': '', 'label': ['1']}",Shakespeare nerd!,,1,1
5329,"{'notes': '', 'label': ['1']}",you are SUCH a fucking dork,,1,1
5330,"{'notes': '', 'label': ['1']}",Heh. Fuck 'em WHERE?!?,,1,1
5331,"{'notes': '', 'label': ['1']}",damn it i totally forgot that one!,,1,1
5332,"{'notes': '', 'label': ['1']}",wow  damn I would have been pissed @ that...,,1,1
5333,"{'notes': '', 'label': ['1']}",nigga u geigh lmao! fuck yo finals beeeeeitch,,1,1
5334,"{'notes': '', 'label': ['1']}",that sucks :(,,1,1
5335,"{'notes': '', 'label': ['1']}","read that this morning. my fav is how they just straight up say ""cum shots""",,1,1
5336,"{'notes': '', 'label': ['1']}",Unibroue 17 !!!! Another damn good Unibroue,,1,1
5337,"{'notes': '', 'label': ['1']}",damn your evil 60 minute IPA beckoning me from the fridge right now...,,1,1
5338,"{'notes': '', 'label': ['1']}",It did  then my fucking dad turned it off. I just don't think it likes your movies. I was tryin to watch Nanny Diaries.,,1,1
5339,"{'notes': '', 'label': ['1']}",it pretty much is a fuck you card..,,1,1
5340,"{'notes': '', 'label': ['1']}",that karma is a bitch  HUH,,1,1
5341,"{'notes': '', 'label': ['1']}",don't get too fat or you'll turn into a boomer,,1,1
5342,"{'notes': '', 'label': ['1']}",the hormones are worse for guys.  I cant tell you how much I truly hate the thoughts that go through my head.,,1,1
5343,"{'notes': '', 'label': ['1']}",except for joe jonas the ass munch who broke up w/our tyler via phone..kinda like doing via text - what kind of a-hole does that?,,1,1
5344,"{'notes': '', 'label': ['1']}",man that rly sucks. I for 1 am positive that all will work out. You're a bright dude... pretty cool 2 if I don't say so myself.,,1,1
5345,"{'notes': '', 'label': ['1']}",hard to kick ass yourself with slippers on?  On it.,,1,1
5346,"{'notes': '', 'label': ['1']}",Thats pretty damn awesome! Very smart :) @Aaronage Sure!,,1,1
5347,"{'notes': '', 'label': ['1']}",freak'n awesome. so far loving 4.5. the browser is fantastic. and finally video  pretty cool,,1,1
5348,"{'notes': '', 'label': ['1']}",Damn  that sounds good...,,1,1
5349,"{'notes': '', 'label': ['1']}",they should have a wii loser..that way you can compete with your wii friends.,,1,1
5350,"{'notes': '', 'label': ['1']}",@markmancao haha. i love it! gay nights for all!,,1,1
5351,"{'notes': '', 'label': ['1']}",that's awesome! you're pretty damn good!,,1,1
5352,"{'notes': '', 'label': ['1']}",Faggoty fag fag. Gay secks man blowjob. Settle down.,,1,1
5353,"{'notes': '', 'label': ['1']}",Right. That wouldn't be creepy as fuck.,,1,1
5354,"{'notes': '', 'label': ['1']}",HOLY SHIT. Fuck that band.,,1,1
5355,"{'notes': '', 'label': ['1']}",Gay fag.,,1,1
5356,"{'notes': '', 'label': ['1']}",oh ok it's the dick-in-a-box guys  that explains the timberlake appearance,,1,1
5357,"{'notes': '', 'label': ['1']}",*falls off of bed laughing fabulous ass off* Dude I think that made me BLUSH. WTF? LOL?,,1,0
5358,"{'notes': '', 'label': ['1']}",and @justlikeanovel: *raises hand rather gaily* One real gay man right here  darlings! HOLLA! #supergay,,1,1
5359,"{'notes': '', 'label': ['1']}", oh man. the malls are a mess  it grosses me out. ohhh capitalist dogma  how i hate you,,1,1
5360,"{'notes': '', 'label': ['1']}","where'd ya put it? o btw: ""kick ass quote Copyright&#169; 2009 @abcd91 All Rights Reserved""",,1,1
5361,"{'notes': '', 'label': ['1']}",It sucks to be done with exams n still be @ Mayag.,,1,1
5362,"{'notes': '', 'label': ['1']}",Epic WINS for Fuck City&lt;3,,1,1
5363,"{'notes': '', 'label': ['1']}",Has it snowed where you are?? I miss the damn snow. I haven't seen any in forever. Everyone has some snow but me :( lol,,1,1
5364,"{'notes': '', 'label': ['1']}", aren't you just super special.  I will not know the sweetness of sleep until about 9 tonight. I hate grad school. I want out!,,1,1
5365,"{'notes': '', 'label': ['1']}",fuck yes.  I hate them at work...,,1,1
5366,"{'notes': '', 'label': ['1']}",Holy ass hell balls!!!  $260 for premium????  Fuck upgrading.  I will fucking cope with Basic,,1,1
5367,"{'notes': '', 'label': ['1']}",but seriously...  WHY THE HELL ARE YOU STILL ONLINE????  Were you injured in god damn 'NAM or something???  GO!!!,,1,1
5368,"{'notes': '', 'label': ['1']}",damn. Don't want to visit a country that doesn't allow passport smile. Just want to go to Cabo soon.,,1,1
5369,"{'notes': '', 'label': ['1']}",I've never been to New York  and Peyton was an ass when the Chargers wanted to draft him  but I do love to win.,,1,1
5370,"{'notes': '', 'label': ['1']}",damn.  did you buy bitchy too?,,1,1
5371,"{'notes': '', 'label': ['1']}",then by all means  bitch away! haha.,,1,1
5372,"{'notes': '', 'label': ['1']}",sucks that ppl will do anything to make a buck. i just love how your fans are calling them out. and i'm glad your iphone is safe.,,1,1
5373,"{'notes': '', 'label': ['1']}",Let that pussy freeze. Rotten bitey little bastard.,,1,1
5374,"{'notes': '', 'label': ['1']}",Dood! You just justified your MBA. I pity the sorry ass of that downtrodden employee whose manager you'll soon become.,,1,1
5375,"{'notes': '', 'label': ['1']}",hehehe. mine pleasure. Btw I too so loves it  when people be presumptous pricksy wicksies! feel jolly nice for me ass to rub on.,,1,1
5376,"{'notes': '', 'label': ['1']}",I've only lived a quarter of my life and no crisis so far... loser experience  yeah...couple of kinky pinky stuff-yeah. But crisis? Naa,,1,1
